LOMAKE;K1A1;K1A2;K1A2L;K1A3;K1A3L;K1A4;K1A5;K1A6;K1A8L;K1B;K2A1;K2A2;K2A3;K2A4;K2A5;K2A6;K2A8;K2A9;K3A1;K3A2;K3A3;K3A4;K3A5;K3A6;K3A7;K3A8;K3A9;K3A10;K3A11;K3A12;K3A13;K3A14;K3A15;K4A1L;K4A2L;K4A3L;K4A4L;K3B;T1;T1L;T2;T20L;T21A;T21B;T21C;T21D;T3A;T3B;T3C;T3D;T4A;T4A1;T4A2;T4B1;T4B2;T4C;T4D;T4E;T4F;T4G;T5A;T5B;T5C;T5D;T5E;T5S;T5U;T6;T7;T8;T9A;T9B;T9C;T9D;T9E;T9F;T9G;T9H;T10;T11;T12;T13;T14;T15;JUNA_ASEMA;LAHTOLAITURI;LINJA;LIIKENNEMUOTO;ALUE;SUUNTA;VAUNUTYYPPI;VAUNUNRO;ALUS;TASTE;SAA;PAIVAMAARA;KAUSI;JOKERI;TUTKIJA;KIELI;KOHDE;LIIKENNOITSIJA;PAINO
440363;4;3;;4;;4;4;4;;4;4;3;4;4;5;4;;;;;;;;;;;5;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1958;2;;;1;;;;;;92;;;1;1;2;;;611;2;2010;1;;917;;1;2;23.6.2014 16:55;2;;5716;1;SEU36;ESLL;23.5860824609624
440364;4;;;4;;5;5;4;;5;5;5;4;5;5;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1983;2;1;;;;;;;;91;;;2;3;2;;;550;2;2010;1;;1323;;2;1;24.6.2014 7:35;2;2;5716;1;SEU147;HELB;73.8397476966083
440365;4;4;;5;;4;5;5;;5;5;5;5;5;5;3;;;;;;;;;;;4;3;4;3;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;973;2;2010;1;;309;;1;2;23.6.2014 15:50;2;;5716;1;SEU39;VEO;23.4924007907347
440366;3;5;;4;;3;4;3;;3;3;4;4;3;4;1;;;;;;;;;;;4;3;3;3;;;;;;;;4;1;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;1;1986;1;;;;1;;;;;92;;;1;1;;;;973;2;2010;1;;309;;1;2;23.6.2014 15:50;2;;5716;1;SEU39;VEO;23.4924007907347
440367;5;4;;4;;2;4;5;;4;4;4;4;5;5;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1998;2;;;;1;;;;;92;;;1;1;2;;;973;2;2010;1;;309;;1;2;23.6.2014 15:50;2;;5716;1;SEU39;VEO;23.4924007907347
440368;4;5;;4;;2;4;4;;5;4;4;4;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;5;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1997;2;;;;1;;;;;92;;;1;1;2;;;973;2;2010;1;;309;;1;2;23.6.2014 15:50;2;;5716;1;SEU39;VEO;23.4924007907347
440369;5;5;;4;;3;4;5;;4;4;4;4;4;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;5;1;;1;;;;;;;;;1;;;;;;;;;;;1;;;;;;;2;1996;2;;;;1;;;;;92;;;1;1;2;;;973;2;2010;1;;309;;1;2;23.6.2014 15:50;2;;5716;1;SEU39;VEO;23.4924007907347
440370;4;4;;4;;2;4;4;;4;5;3;3;4;5;5;;;;;;;;;;;5;4;1;1;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1986;2;1;;;;;;;;92;;;1;2;2;;;535;2;2010;2;;404;;1;2;23.6.2014 14:35;2;;5716;1;SEU108;HELB;5.95986918552757
440371;3;3;;4;;3;4;4;;4;;2;4;4;5;4;;;;;;;;;;;5;5;1;1;;;;;;;;4;4;;1;;;;;;;;1;;;;;;;;;;;;;1;;;;;;1;1957;1;1;;;;;;;;49;;;3;3;2;;;535;2;2010;2;;404;;1;2;23.6.2014 14:35;2;;5716;1;SEU108;HELB;5.95986918552757
440372;4;;;4;;5;5;4;;5;5;5;4;4;5;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;2;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1983;1;1;;;;;;;;92;;;1;2;2;;;973;2;2010;1;;309;;1;2;23.6.2014 15:50;2;;5716;1;SEU39;VEO;23.4924007907347
440373;2;2;;3;;5;5;5;;4;2;5;4;5;4;5;;;;;;;;;;;4;4;4;4;;;;;;;;4;1;;4;;;;;;1;1;;;;;;;;;;;;;1;;;;;;;2;1962;2;;1;;;;;;;91;;;1;2;2;;;550;2;2010;1;;1329;;2;1;24.6.2014 8:30;2;1;5716;1;SEU147;HELB;73.8397476966083
440374;4;4;;4;;5;3;4;;4;5;5;4;5;5;4;;;;;;;;;;;5;5;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1990;2;1;1;;;;;;;91;;;1;1;2;;;550;2;2010;1;;1329;;2;1;24.6.2014 8:30;2;1;5716;1;SEU147;HELB;73.8397476966083
440375;4;;;4;;4;4;3;;4;2;5;3;4;5;3;;;;;;;;;;;5;4;1;1;;;;;;;;4;1;;4;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1988;2;1;;;1;;;;;91;;;1;1;2;;;550;2;2010;1;;1329;;2;1;24.6.2014 8:30;2;1;5716;1;SEU147;HELB;73.8397476966083
440376;3;3;;4;;4;5;5;;5;3;5;4;4;5;5;;;;;;;;;;;5;5;;;;;;;;;;4;2;;4;;;;;;1;;;;;;;;;;;;;;;1;;;;;;1;1975;1;;;1;;;;;;91;;;1;3;2;;;550;2;2010;1;;1329;;2;1;24.6.2014 8:30;2;1;5716;1;SEU147;HELB;73.8397476966083
440377;4;;;4;;5;5;5;;5;3;5;5;;5;5;;;;;;;;;;;2;5;;1;;;;;;;;3;1;;3;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1977;1;;1;;;;;;;91;;;2;3;2;;;550;2;2010;1;;1329;;2;1;24.6.2014 8:30;2;1;5716;1;SEU147;HELB;73.8397476966083
440378;4;;;5;;4;4;4;;4;3;4;3;4;5;4;;;;;;;;;;;4;4;2;3;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1985;2;;1;;;;;;;91;;;1;2;2;;;550;2;2010;1;;1328;;2;1;24.6.2014 8:15;2;2;5716;1;SEU147;HELB;73.8397476966083
440379;4;4;;3;;5;5;4;;4;3;5;5;3;4;4;;;;;;;;;;;5;4;;;;;;;;;;4;2;;3;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1953;1;1;;;;;;;;91;;;2;2;2;;;550;2;2010;1;;1328;;2;1;24.6.2014 8:15;2;2;5716;1;SEU147;HELB;73.8397476966083
440380;4;3;;4;;5;4;4;;4;4;5;4;4;5;4;;;;;;;;;;;4;5;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1957;2;1;;;;;;;;91;;;1;1;2;;;550;2;2010;1;;1328;;2;1;24.6.2014 8:15;2;2;5716;1;SEU147;HELB;73.8397476966083
440381;3;;;4;;4;4;4;;4;3;4;4;4;4;1;;;;;;;;;;;4;3;1;1;;;;;;;;3;1;;3;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1979;1;1;;;;;;;;91;;;1;2;2;;;550;2;2010;1;;1328;;2;1;24.6.2014 8:15;2;2;5716;1;SEU147;HELB;73.8397476966083
440382;4;4;;4;;5;5;5;;4;4;3;3;4;4;4;;;;;;;;;;;4;4;1;1;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1987;2;1;;;;;;;;91;;;1;1;2;;;550;2;2010;1;;1328;;2;1;24.6.2014 8:15;2;2;5716;1;SEU147;HELB;73.8397476966083
440383;4;;;5;;5;5;4;;5;4;5;5;;5;4;;;;;;;;;;;5;4;1;2;;;;;;;;5;2;;3;;;;;;1;;;;;;;;;;;;;;;1;;;;;;1;1956;1;;1;;;;;;;91;;;2;2;2;;;550;2;2010;1;;1328;;2;1;24.6.2014 8:15;2;2;5716;1;SEU147;HELB;73.8397476966083
440384;4;4;;3;;;3;4;;4;4;4;4;;3;3;;;;;;;;;;;3;3;4;4;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;1967;2;;;;;;1;;;91;;;1;2;2;;;550;2;2010;1;;1314;;2;1;24.6.2014 8:00;2;2;5716;1;SEU147;HELB;73.8397476966083
440385;4;4;;4;;5;5;5;;5;2;5;4;4;3;4;;;;;;;;;;;3;4;1;1;;;;;;;;4;1;;4;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1981;2;;1;;;;;;;91;;;1;1;2;;;550;2;2010;1;;1314;;2;1;24.6.2014 8:00;2;2;5716;1;SEU147;HELB;73.8397476966083
440386;4;3;;3;;2;3;3;;3;5;3;4;;5;4;;;;;;;;;;;5;4;;;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;;1;1;;;;;1;1971;2;1;;;;;;;;92;;;3;3;2;;;535;2;2010;2;;404;;1;2;23.6.2014 14:35;2;;5716;1;SEU108;HELB;5.95986918552757
440387;4;4;;5;;5;4;3;;;5;3;4;4;4;4;;;;;;;;;;;3;2;;;;;;;;;;4;4;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1993;2;;;;1;;;;;49;;;1;2;2;;;535;2;2010;2;;404;;1;2;23.6.2014 14:35;2;;5716;1;SEU108;HELB;5.95986918552757
440388;4;;;5;;4;5;5;;5;5;5;5;4;4;4;;;;;;;;;;;5;5;1;1;;;;;;;;5;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1984;1;1;;;;;;;;49;;;1;1;;;;530;2;2010;1;;14;;1;2;23.6.2014 14:00;2;;5716;1;SEU109;ÅL;19.5620135517543
440389;4;5;;4;;4;3;4;;4;4;5;3;3;4;4;;;;;;;;;;;4;3;3;4;;;;;;;;4;4;;2;;;;;;;;1;;;;;;;;;;;;;;;;1;;;1;1986;1;1;;;;;;;;92;;;1;3;2;;;530;2;2010;2;;313;;1;2;23.6.2014 13:25;2;;5716;1;SEU109;ÅL;19.5620135517543
440390;4;3;;3;;3;4;3;;3;4;4;4;3;4;3;;;;;;;;;;;4;4;1;2;;;;;;;;3;2;;2;;;;;;1;1;1;1;;;;;;;;;;;1;;;;;;;2;1991;1;1;;;;;;;;49;;;1;1;2;;;530;2;2010;2;;313;;1;2;23.6.2014 13:35;2;;5716;1;SEU109;ÅL;19.5620135517543
440391;5;4;;4;;5;5;4;;4;5;5;5;4;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;4;3;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1991;2;;;;1;;;;;91;;;1;2;2;;;501;2;2010;1;;875;;1;2;19.6.2014 9:05;2;;5716;1;SEU121;PKL;6.16630452954534
440392;3;;;4;;2;4;3;;;4;3;4;4;5;2;;;;;;;;;;;4;4;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;501;2;2010;1;;875;;1;2;19.6.2014 9:05;2;;5716;1;SEU121;PKL;6.16630452954534
440393;4;4;;3;;5;3;3;;3;5;5;5;3;4;5;;;;;;;;;;;5;4;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;501;2;2010;1;;875;;1;2;19.6.2014 9:05;2;;5716;1;SEU121;PKL;6.16630452954534
440394;4;;;4;;4;4;4;;4;4;5;4;5;5;4;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;;;1;;;;;;;;;;;;1;;;;;;;1;1962;2;1;;;;;;;;49;;;2;2;2;;;530;2;2010;2;;313;;1;2;23.6.2014 13:35;2;;5716;1;SEU109;ÅL;19.5620135517543
440395;5;;;4;;4;4;4;;5;5;4;4;4;4;5;;;;;;;;;;;5;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1986;2;;;1;;;;;;91;;;1;1;2;;;501;2;2010;1;;875;;1;2;19.6.2014 9:05;2;;5716;1;SEU121;PKL;6.16630452954534
440396;5;5;;5;;5;5;5;;5;5;5;5;5;5;5;;;;;;;;;;;5;5;5;5;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;1;1965;2;;;;;;;;1;49;;;1;1;1;;;530;2;2010;2;;313;;1;2;23.6.2014 13:35;2;;5716;1;SEU109;ÅL;19.5620135517543
440398;5;4;;4;;4;3;3;;4;5;4;4;4;4;3;;;;;;;;;;;4;4;1;1;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1986;2;1;;;;;;;;49;;;1;2;2;;;530;2;2010;1;;14;;1;2;23.6.2014 14:00;2;;5716;1;SEU109;ÅL;19.5620135517543
440399;4;4;;4;;4;4;4;;5;4;4;4;4;3;4;;;;;;;;;;;2;3;4;3;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;530;2;2010;2;;313;;1;2;23.6.2014 13:35;2;;5716;1;SEU109;ÅL;19.5620135517543
440400;4;;;4;;4;4;4;;4;5;5;5;5;5;5;;;;;;;;;;;4;4;;4;;;;;;;;4;4;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1964;2;1;;;;;;;;49;;;2;3;2;;;535;2;2010;2;;404;;1;2;23.6.2014 14:35;2;;5716;1;SEU108;HELB;5.95986918552757
440401;5;5;;5;;5;4;5;;5;5;5;5;3;5;5;;;;;;;;;;;4;3;1;2;;;;;;;;4;2;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1963;2;1;;;;;;;;49;;;1;1;2;;;530;2;2010;1;;14;;1;2;23.6.2014 14:00;2;;5716;1;SEU109;ÅL;19.5620135517543
440402;5;4;;4;;4;4;4;;4;4;4;4;4;5;4;;;;;;;;;;;4;3;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1958;2;;1;;;;;;;92;;;2;2;2;;;613;2;2010;2;;757;;1;2;19.6.2014 8:15;2;;5716;1;SEU37;NOF;4.77304748465115
440403;4;;;5;;5;4;4;;4;4;5;4;;5;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1962;2;;1;;;;;;;92;;;3;3;2;;;613;2;2010;2;;757;;1;2;19.6.2014 8:15;2;;5716;1;SEU37;NOF;4.77304748465115
440404;4;4;;4;;5;4;4;;4;5;5;5;;5;5;;;;;;;;;;;5;4;1;1;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1957;1;;1;;;;;;;92;;;1;1;2;;;613;2;2010;2;;757;;1;2;19.6.2014 8:15;2;;5716;1;SEU37;NOF;4.77304748465115
440405;4;;;3;;5;5;5;;4;5;4;4;;5;5;;;;;;;;;;;5;5;;;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1977;1;;;1;;;;;;92;;;3;4;2;;;613;2;2010;2;;757;;1;2;19.6.2014 8:15;2;;5716;1;SEU37;NOF;4.77304748465115
440406;4;5;;4;;5;5;5;;5;4;5;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1984;2;1;;;;;;;;92;;;2;2;2;;;613;2;2010;2;;757;;1;2;19.6.2014 8:15;2;;5716;1;SEU37;NOF;4.77304748465115
440407;4;4;;3;;3;4;5;;4;4;4;4;4;3;4;;;;;;;;;;;5;4;1;3;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;;1;1;;;;;1;1996;2;1;;;;;;;;92;;;1;1;2;;;611;2;2010;2;;908;;2;2;19.6.2014 8:05;2;;5716;1;SEU36;ESLL;23.5860824609624
440408;5;5;;5;;5;5;5;;5;5;5;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;1985;2;;;1;;;;;;92;;;2;2;2;;;611;2;2010;2;;908;;2;2;19.6.2014 8:05;2;;5716;1;SEU36;ESLL;23.5860824609624
440409;3;;;4;;3;1;;;4;4;3;3;;5;3;;;;;;;;;;;4;3;1;1;;;;;;;;3;3;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1975;2;;1;;;;;;;91;;;3;3;2;;;611;2;2010;2;;908;;2;2;19.6.2014 8:05;2;;5716;1;SEU36;ESLL;23.5860824609624
440410;4;3;;4;;4;4;4;;4;5;5;5;;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1970;2;;1;;;;;;;92;;;1;1;2;;;611;2;2010;2;;908;;2;2;19.6.2014 8:05;2;;5716;1;SEU36;ESLL;23.5860824609624
440411;5;5;;;;5;5;5;;5;5;5;5;5;5;5;;;;;;;;;;;5;4;1;1;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;611;2;2010;2;;908;;2;2;19.6.2014 8:05;2;;5716;1;SEU36;ESLL;23.5860824609624
440412;4;4;;3;;4;4;4;;4;3;4;3;5;5;4;;;;;;;;;;;5;5;1;1;;;;;;;;4;1;;3;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1974;1;;;1;;;;;;92;;;1;2;2;;;652;2;2010;2;;1247;;2;2;19.6.2014 8:00;2;;5716;1;SEU127+;VEO;15.4381818251902
440413;3;;;3;;3;2;2;;3;;3;2;;5;5;;;;;;;;;;;4;4;;;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1959;1;;1;;;;;;;92;;;2;2;2;;;611;2;2010;2;;908;;2;2;19.6.2014 8:05;2;;5716;1;SEU36;ESLL;23.5860824609624
440414;4;5;;3;;5;5;4;;5;4;5;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1980;1;1;;;;;;;;92;;;2;2;2;;;652;2;2010;2;;1247;;2;2;19.6.2014 8:00;2;;5716;1;SEU127+;VEO;15.4381818251902
440415;4;;;4;;4;4;3;;4;4;5;4;;5;5;;;;;;;;;;;4;3;3;3;;;;;;;;4;1;;3;;;;;;1;1;;1;;;;;;;;;;;1;;;;;;;1;1985;2;1;;;1;;;;;92;;;1;1;2;;;652;2;2010;2;;1247;;2;2;19.6.2014 8:00;2;;5716;1;SEU127+;VEO;15.4381818251902
440416;4;4;;4;;5;5;4;;5;4;5;5;5;5;4;;;;;;;;;;;4;4;3;3;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1981;1;;1;;;;;;;91;;;2;3;2;;;652;2;2010;2;;1247;;2;2;19.6.2014 8:00;2;;5716;1;SEU127+;VEO;15.4381818251902
440417;4;1;;3;;5;5;4;;4;4;5;5;;5;4;;;;;;;;;;;4;4;1;3;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1960;2;;1;;;;;;;92;;;2;2;2;;;652;2;2010;2;;1247;;2;2;19.6.2014 8:00;2;;5716;1;SEU127+;VEO;15.4381818251902
440418;5;4;;4;;5;4;5;;5;5;5;5;5;5;5;;;;;;;;;;;5;5;4;4;;;;;;;;5;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1952;2;1;;;;;;;;92;;;1;3;2;;;510;2;2010;1;;795;;2;1;24.6.2014 8:40;2;;5716;1;SEU133;PKL;28.3484364327537
440419;4;4;;4;;3;2;3;;3;3;5;5;4;5;4;;;;;;;;;;;5;4;1;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1971;2;;1;;;;;;;91;;;1;1;2;;;615;2;2010;1;;57;;2;2;25.6.2014 13:45;2;;5716;1;SEU108;HELB;41.7082820186187
440420;3;3;;5;;5;4;3;;2;2;4;4;;5;3;;;;;;;;;;;4;3;;;;;;;;;;3;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1989;;1;;;;;;;;;;;;;;;;550;2;2010;1;;1329;;2;1;24.6.2014 8:30;2;1;5716;1;SEU147;HELB;73.8397476966083
440421;5;;;5;;5;4;4;;5;4;5;5;5;5;4;;;;;;;;;;;4;4;1;;;;;;;;;4;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1966;1;;1;;;;;;;91;;;1;3;2;;;613;2;2010;2;;757;;1;2;19.6.2014 8:15;2;;5716;1;SEU37;NOF;4.77304748465115
440422;;;;4;;5;4;3;;4;5;5;5;5;5;;;;;;;;;;;;5;5;1;1;;;;;;;;5;4;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1975;1;;;1;;;;;;49;;;2;2;2;;;554;2;2010;2;;780;;1;2;19.6.2014 7:30;2;;5716;1;SEU107;PKL;34.3432859310338
440423;4;4;;4;;5;5;5;;5;5;5;5;3;5;5;;;;;;;;;;;5;4;1;1;;;;;;;;5;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1961;2;1;;;;;;;;49;;;1;3;1;;;554;2;2010;2;;780;;1;2;19.6.2014 7:30;2;;5716;1;SEU107;PKL;34.3432859310338
440424;3;4;;4;;5;4;4;;4;5;5;5;4;5;4;;;;;;;;;;;4;5;;;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1988;2;1;;;;;;;;92;;;2;2;;;;652;2;2010;2;;1247;;2;2;19.6.2014 8:00;2;;5716;1;SEU127+;VEO;15.4381818251902
440425;4;;;3;;4;4;4;;4;5;4;4;2;5;5;;;;;;;;;;;5;4;1;1;;;;;;;;4;4;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;2;1986;1;;1;;;;;;;49;;;2;2;2;;;554;2;2010;2;;780;;1;2;19.6.2014 7:30;2;;5716;1;SEU107;PKL;34.3432859310338
440426;4;;;5;;4;5;5;;4;5;5;4;;5;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;1;;;;;2;1984;2;1;;;1;;;;;49;;;2;4;2;;;554;2;2010;2;;780;;1;2;19.6.2014 7:30;2;;5716;1;SEU107;PKL;34.3432859310338
440427;;5;;5;;1;4;4;;2;5;5;3;2;5;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1988;2;1;;;;;;;;49;;;2;2;2;;;554;2;2010;2;;780;;1;2;19.6.2014 7:30;2;;5716;1;SEU107;PKL;34.3432859310338
440428;5;5;;5;;5;5;4;;4;5;5;5;4;5;4;;;;;;;;;;;4;4;3;3;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1959;1;1;;;;;;;;49;;;1;2;2;;;514K;2;2010;2;;405;;1;2;19.6.2014 7:05;2;;5716;1;SEU108;HELB;5.56970783924858
440429;4;;;4;;4;4;4;;5;5;5;5;5;5;5;;;;;;;;;;;5;4;2;3;;;;;;;;5;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1987;2;1;;;;;;;;49;;;1;2;2;;;514K;2;2010;2;;405;;1;2;19.6.2014 7:05;2;;5716;1;SEU108;HELB;5.56970783924858
440430;4;;;4;;4;4;4;;;5;4;4;4;5;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;4;;1;;;;;;1;1;;;;;;;;;;;;;1;;;;;;;1;1989;2;;;;1;;;;;49;;;2;2;2;;;514K;2;2010;2;;405;;1;2;19.6.2014 7:05;2;;5716;1;SEU108;HELB;5.56970783924858
440431;4;3;;3;;3;3;2;;4;5;5;4;5;5;4;;;;;;;;;;;5;5;1;2;;;;;;;;5;1;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1957;2;;1;;;;;;;49;;;1;2;2;;;514K;2;2010;2;;405;;1;2;19.6.2014 7:05;2;;5716;1;SEU108;HELB;5.56970783924858
440432;;;;4;;5;1;1;;2;5;2;4;1;5;4;;;;;;;;;;;5;3;2;2;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1957;2;;1;1;;;;;;257;;;3;3;2;;;514K;2;2010;2;;405;;1;2;19.6.2014 7:05;2;;5716;1;SEU108;HELB;5.56970783924858
440433;4;5;;5;;5;5;5;;5;5;5;5;3;4;4;;;;;;;;;;;5;5;5;5;;;;;;;;5;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;2;;;;;;;;1;49;;;1;1;2;;;514K;2;2010;2;;405;;1;2;19.6.2014 7:05;2;;5716;1;SEU108;HELB;5.56970783924858
440434;5;4;;4;;4;4;4;;4;5;5;5;4;5;4;;;;;;;;;;;5;3;4;4;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1962;2;1;;;;;;;;753;;;4;4;2;;;738;2;2010;1;;83;;2;2;18.6.2014 16:30;2;;5716;1;SEU39;VEO;5.98932640367742
440435;5;5;;4;;4;4;3;;4;4;4;4;5;4;4;;;;;;;;;;;4;4;2;2;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1991;2;1;;;;;;;;91;;;1;2;2;;;738;2;2010;1;;83;;2;2;18.6.2014 16:30;2;;5716;1;SEU39;VEO;5.98932640367742
440436;4;4;;3;;4;5;3;;3;5;3;4;;5;4;;;;;;;;;;;4;4;;;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;1;1961;1;;1;;;;;;;245;;;3;3;2;;;738;2;2010;1;;83;;2;2;18.6.2014 16:30;2;;5716;1;SEU39;VEO;5.98932640367742
440437;4;;;4;;3;3;2;;3;4;5;4;1;5;5;;;;;;;;;;;5;5;;;;;;;;;;3;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;2;;1;;;;;;;92;;;1;4;2;;;738;2;2010;1;;83;;2;2;18.6.2014 16:30;2;;5716;1;SEU39;VEO;5.98932640367742
440438;2;2;;4;;5;5;5;;4;5;5;5;5;5;5;;;;;;;;;;;5;4;;;;;;;;;;4;4;;1;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;1995;2;1;;;;;;;;91;;;1;1;1;;;738;2;2010;1;;83;;2;2;18.6.2014 16:30;2;;5716;1;SEU39;VEO;5.98932640367742
440439;2;2;;2;;5;4;3;;3;5;5;5;5;5;5;;;;;;;;;;;5;4;2;3;;;;;;;;4;4;;2;;;;;;;;;1;;;;;;;;;;;1;;;;;;;1;1995;2;1;;;;;;;;91;;;1;1;;;;738;2;2010;1;;83;;2;2;18.6.2014 16:30;2;;5716;1;SEU39;VEO;5.98932640367742
440440;4;4;;4;;3;5;4;;4;4;4;3;;5;4;;;;;;;;;;;5;5;;1;;;;;;;;4;4;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;1;1965;1;1;;;;;;;;92;;;2;3;2;;;650;2;2010;1;;311;;1;2;18.6.2014 16:25;2;;5716;1;SEU127+;VEO;52.9969259896987
440441;4;;;3;;4;4;4;;4;4;5;4;;5;4;;;;;;;;;;;5;5;4;4;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1963;1;;;1;;;;;;92;;;2;2;2;;;650;2;2010;1;;311;;1;2;18.6.2014 16:25;2;;5716;1;SEU127+;VEO;52.9969259896987
